date,timestamp,appid,ctxid,level,payload,6,7,8,9,10,11,12,13,14,15,16
06-26,10:27:50.728,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:50.730,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:50.730,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:50.731,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:50.790,0,0,E,kernel:,systemd[13457]: Failed at step EXEC spawning /usr/bin/srvassistor: No such file or directory,,,,,,,,,,
06-26,10:27:50.796,0,0,E,kernel:,systemd[1]: srvassistor.service failed.,,,,,,,,,,
06-26,10:27:51.228,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_current] = [0.850015] in Nchannel16,,,,,,,,,,,
06-26,10:27:51.228,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_current,,,,,,,,,,,
06-26,10:27:51.228,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_current ] received,,,,,,,,,,,
06-26,10:27:51.229,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_current"",",,,,,,,,,,,
06-26,10:27:51.229,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_current, value: {""sigVal"":""0.850015""}",,,,,,,,,,,
06-26,10:27:51.230,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryCurrent   newValue= 0.850015 :,,,,,,,,,,,
06-26,10:27:51.528,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:51.528,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:51.528,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:51.529,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:51.529,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:51.530,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:51.729,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:51.729,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:51.729,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:51.731,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:51.731,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:51.731,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:51.932,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:51.932,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:51.932,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:51.934,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:51.934,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:51.934,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:52.028,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:52.028,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:52.029,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:52.030,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:52.030,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:52.127,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:52.128,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:52.128,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:52.128,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:52.128,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:52.129,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:52.321,2227,2336,I,system_service: [PowerModule.cpp:onVoltageUpdated:1404]:voltage updated battery_voltage_=13900,,,,,,,,,,,
06-26,10:27:52.321,2227,2327,I,"system_service: [PowerModule.cpp:onEvent:460]:event IPCL_PM_INFO_DEV_VOLTAGE:2,13900 from <<< bsp",,,,,,,,,,,
06-26,10:27:52.321,2227,2327,I,"system_service: [SystemHalProtocol.cpp:operator():52]:receive value from power_dev: IPCL_PM_INFO_DEV_VOLTAGE:2,13900",,,,,,,,,,,
06-26,10:27:52.321,2227,2336,I,"system_service: [PowerModule.cpp:onVoltageUpdated:1369]:Entering 2,13900",,,,,,,,,,,
06-26,10:27:52.392,0,0,I,kernel:,"IPCL:[info] ipcl_power_get_uevent_val: V850 Send PMRC PM2PA_INFO_REP_VOLTAGE: 2,13900",,,,,,,,,,
06-26,10:27:52.428,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:52.428,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:52.428,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:52.429,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:52.429,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:52.430,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:52.528,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:52.528,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:52.528,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:52.528,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:52.528,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:52.600,0,0,I,kernel:,IPCL:[info] ipcl_hb_thread: Send heart beat 1687746472.529573,,,,,,,,,,
06-26,10:27:52.623,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.500000] in Nchannel16,,,,,,,,,,,
06-26,10:27:52.623,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:52.623,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:52.624,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.5""}",,,,,,,,,,,
06-26,10:27:52.624,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:52.625,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.5 :,,,,,,,,,,,
06-26,10:27:52.732,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:52.732,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:52.732,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:52.733,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:52.733,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:52.734,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:52.829,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:52.829,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:52.829,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:52.830,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:52.831,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:52.831,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:53.032,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:53.032,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:53.032,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:53.033,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:53.033,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:53.034,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:53.128,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_current ] received,,,,,,,,,,,
06-26,10:27:53.128,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_current,,,,,,,,,,,
06-26,10:27:53.128,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_current] = [0.900015] in Nchannel16,,,,,,,,,,,
06-26,10:27:53.129,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:53.129,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:53.129,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_current"",",,,,,,,,,,,
06-26,10:27:53.129,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_current, value: {""sigVal"":""0.900015""}",,,,,,,,,,,
06-26,10:27:53.130,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:53.130,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:53.328,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:53.328,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:53.328,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:53.329,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:53.329,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:53.330,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:53.530,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:53.530,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:53.530,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:53.530,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:53.530,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:53.627,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:53.627,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:53.628,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:53.628,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:53.628,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:53.628,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:53.956,2227,2422,I,"system_service: [DateTimeImpl.cpp:sync_time:85]:ipk_time 123: 5,26,10,27,52,0",,,,,,,,,,,
06-26,10:27:53.956,2227,2422,I,"system_service: [DateTimeImpl.cpp:sync_time:93]:time now 1687746473, ipk_time_t 1687746472",,,,,,,,,,,
06-26,10:27:54.134,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:54.134,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:54.134,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:54.136,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:54.136,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:54.136,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:54.230,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:54.230,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:54.230,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:54.231,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:54.231,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:54.231,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:54.527,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:54.527,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:54.528,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:54.529,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:54.529,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:54.529,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:54.628,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:54.629,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:54.629,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:54.630,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:54.630,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:54.630,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:54.832,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:54.832,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:54.832,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:54.834,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:54.834,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:54.834,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:54.930,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_current] = [0.850015] in Nchannel16,,,,,,,,,,,
06-26,10:27:54.930,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_current,,,,,,,,,,,
06-26,10:27:54.930,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_current ] received,,,,,,,,,,,
06-26,10:27:54.931,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_current"",",,,,,,,,,,,
06-26,10:27:54.931,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_current, value: {""sigVal"":""0.850015""}",,,,,,,,,,,
06-26,10:27:54.932,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryCurrent   newValue= 0.850015 :,,,,,,,,,,,
06-26,10:27:54.933,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:54.933,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:54.933,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:54.934,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:55.032,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:55.032,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:55.032,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:55.034,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:55.034,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:55.034,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:55.127,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:55.127,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:55.127,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:55.129,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:55.129,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:27:55.130,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:55.672,0,0,I,kernel:,IPCL:[info] ipcl_hb_thread: Send heart beat 1687746475.601514,,,,,,,,,,
06-26,10:27:55.731,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:27:55.731,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:55.731,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:55.733,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:27:55.733,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:27:55.733,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:27:55.832,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:27:55.832,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:27:55.833,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:27:55.834,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:27:55.834,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
